ID,Age,Gender,Marital_Status,Job_Role,Experience_Years,Monthly_Salary_INR,Working_Hours_per_Week,Commute_Time_Hours,Stress_Level,Health_Issues,Company_Size,Department,Sleep_Hours,Physical_Activity_Hours_per_Week,Manager_Support_Level,Work_Pressure_Level,Annual_Leaves_Taken,Work_Life_Balance,Family_Support_Level,Job_Satisfaction,Performance_Rating,Team_Size,Burnout_Symptoms,Location
35554,58,0,1,5,7,40925.99,43,0.59,4,1,0,0,8.1,3.6,9,10,24,0,0,4,0,97,2,0
35555,18,0,0,3,2,188535.97,69,2.73,10,0,1,1,6.6,5.9,3,6,22,4,10,7,1,52,0,0
35556,42,0,0,1,14,193562.88,82,1.53,7,2,0,4,7.4,0.0,10,4,28,5,2,9,6,13,2,0
35557,37,0,0,0,7,64013.81,81,2.39,1,3,1,4,8.2,2.9,0,5,15,1,10,6,4,26,1,3
35558,52,1,3,4,25,59589.1,89,0.7,5,0,0,2,7.3,7.4,1,9,30,6,8,6,0,40,2,3
35559,62,2,0,4,14,197362.42,53,1.38,4,2,0,3,7.8,8.9,5,7,6,6,4,0,7,73,1,2
35560,23,0,2,5,16,155276.65,40,2.19,4,0,1,4,5.3,5.3,2,6,18,6,7,10,6,86,2,1
35561,23,1,1,4,39,158150.59,66,0.82,5,2,0,1,8.3,1.1,8,1,3,4,3,9,3,24,2,1
35562,54,1,0,4,0,41623.78,46,0.33,9,3,2,0,8.5,6.8,0,6,9,9,7,0,4,58,0,3
35563,20,1,3,1,25,107833.48,39,0.14,0,0,0,2,5.4,3.4,10,5,11,3,7,1,4,55,2,3
35564,54,2,2,1,18,141896.19,49,2.69,0,0,1,5,4.8,6.9,1,9,0,2,3,7,8,3,2,3
35565,48,2,1,4,26,197178.15,37,2.1,6,2,1,4,5.2,8.8,2,2,0,1,10,7,8,21,1,2
35566,52,2,1,2,37,197111.25,66,1.78,7,3,1,0,8.5,1.8,7,1,17,3,3,7,2,83,1,3
35567,62,0,0,1,13,71222.48,87,1.29,2,2,1,2,8.8,2.2,9,6,6,4,9,10,4,70,1,2
35568,32,0,3,0,13,176151.38,76,0.28,4,0,0,2,6.0,9.9,5,7,26,6,4,3,5,96,0,0
35569,34,2,3,1,8,54095.53,63,1.32,10,1,0,1,6.7,8.5,2,3,8,10,5,3,9,12,2,2
35570,32,2,1,5,34,30453.48,56,1.24,5,2,0,0,7.0,6.6,8,0,13,6,6,7,2,87,2,3
35571,22,2,0,2,26,147127.35,50,2.94,8,2,1,4,7.2,9.7,4,4,27,2,5,10,1,64,1,0
35572,39,2,3,1,23,147611.02,83,0.1,3,0,0,2,8.9,9.3,7,4,20,3,5,2,10,54,1,2
35573,63,1,3,1,30,110946.16,65,2.54,7,3,2,0,6.2,5.2,1,5,19,0,3,4,4,100,0,1
35574,28,0,2,0,40,30282.33,70,0.16,10,2,2,5,5.7,4.5,5,4,2,0,6,4,7,96,2,3
35575,45,1,1,3,6,80506.01,57,2.97,2,1,1,1,6.6,10.0,6,8,1,0,3,3,0,47,0,2
35576,31,0,0,5,27,182745.12,41,1.25,3,0,0,5,4.9,3.5,10,2,0,4,4,5,9,5,0,2
35577,56,1,2,3,39,79396.23,52,0.79,6,0,2,2,8.4,9.9,4,0,0,1,5,3,4,90,0,3
35578,20,1,0,2,13,43161.32,86,1.69,6,0,1,0,6.8,6.7,5,0,19,6,9,8,6,13,0,3
35579,59,1,3,3,13,128550.69,63,2.48,4,0,1,3,7.4,6.9,10,10,7,1,8,7,1,1,1,2
35580,28,2,1,2,29,185512.79,65,0.98,0,1,2,2,7.8,9.5,6,0,11,6,2,7,1,89,1,2
35581,47,1,2,1,31,199729.34,53,0.37,6,1,2,5,7.1,3.6,7,6,7,10,6,9,5,94,1,0
35582,55,1,1,1,10,96386.52,81,1.81,4,3,2,2,6.6,8.9,0,1,12,0,9,7,9,64,0,3
35583,22,2,3,0,19,193061.71,50,2.38,0,1,2,0,7.0,9.1,7,8,25,6,0,10,0,59,2,1
35584,39,2,1,2,16,49482.18,77,1.09,1,3,1,5,5.5,7.3,2,4,12,6,7,7,5,33,2,2
35585,30,0,0,1,17,34642.71,59,1.13,5,0,2,4,7.6,3.0,8,4,0,9,3,2,8,81,1,1
35586,61,1,3,5,0,41550.58,61,1.99,8,0,0,4,5.0,3.1,0,9,16,10,1,8,5,60,1,1
35587,38,0,0,3,32,192802.89,49,2.73,3,1,2,4,8.7,1.5,7,6,7,6,3,10,5,64,0,3
35588,54,0,2,2,8,195763.23,90,0.24,3,2,0,4,6.5,8.2,3,4,11,8,10,8,4,18,2,0
35589,42,1,0,1,10,22458.1,36,0.31,4,2,0,3,7.4,4.4,6,10,23,1,7,6,9,26,2,3
35590,38,0,2,4,37,106559.45,55,0.67,9,2,0,1,6.6,6.9,5,5,19,6,10,8,6,26,1,3
35591,45,2,3,3,2,121152.55,77,2.74,4,1,1,2,8.1,4.0,2,10,6,1,3,3,10,54,0,0
35592,58,2,3,2,39,187467.36,37,0.1,1,1,1,2,5.0,1.1,2,7,1,6,9,2,8,83,1,3
35593,21,1,1,1,13,83126.78,79,2.34,0,3,2,4,5.9,9.0,3,4,12,6,0,0,5,47,1,2
35594,46,0,1,3,3,150786.25,50,2.94,6,3,2,4,8.9,3.7,0,5,4,9,5,0,5,73,0,0
35595,64,1,1,3,22,69621.92,90,2.91,5,0,0,5,5.1,0.1,3,4,3,3,8,9,1,39,0,3
35596,52,2,3,5,11,196066.27,67,0.11,1,3,2,4,4.9,1.5,2,1,23,2,1,9,8,47,1,1
35597,40,1,1,3,37,117001.11,37,1.42,2,3,2,3,4.7,2.5,5,9,15,2,4,0,0,10,0,2
35598,24,2,2,4,30,98382.8,43,1.02,9,2,1,5,8.1,5.6,7,6,27,0,8,8,8,53,2,1
35599,63,2,3,3,25,130871.68,74,1.58,0,2,0,1,4.8,8.4,8,10,16,2,0,5,7,1,0,0
35600,63,2,2,1,29,59973.39,76,1.27,7,3,1,4,6.8,1.6,1,1,2,7,6,6,2,15,2,1
35601,26,0,3,1,31,91164.12,78,2.12,3,1,1,4,8.6,4.3,3,2,30,6,0,9,2,32,1,0
35602,40,0,1,3,36,143875.59,41,0.62,0,1,0,0,6.3,2.3,2,9,24,1,3,4,1,27,2,2
35603,20,0,0,4,16,97430.94,39,2.71,4,3,1,1,8.2,6.5,2,10,12,3,9,6,5,60,2,1
35604,26,0,1,1,18,92459.41,67,2.79,1,3,0,3,5.1,9.4,6,4,8,5,10,5,5,28,0,3
35605,21,2,2,1,13,154776.72,66,2.66,5,1,2,3,6.4,1.3,6,5,27,5,3,9,2,70,1,3
35606,42,2,0,3,3,182270.12,62,2.26,9,3,1,5,6.0,8.4,4,9,29,1,0,10,5,21,2,2
35607,23,2,1,2,11,189830.21,84,0.21,7,1,1,4,6.5,1.3,5,1,30,0,9,4,4,3,1,0
35608,65,0,3,2,6,146985.25,75,0.24,7,3,2,0,8.7,4.1,2,10,3,4,9,2,1,56,0,1
35609,35,1,3,0,3,98862.23,43,1.71,4,1,2,4,6.9,7.4,9,2,6,10,9,7,3,33,0,3
35610,62,1,1,2,35,88575.03,59,0.19,0,1,0,2,8.5,1.8,8,5,12,9,5,4,5,78,2,2
35611,24,0,2,4,39,81010.02,50,1.4,8,0,1,2,5.9,4.4,10,3,8,1,5,0,8,94,1,2
35612,52,0,2,1,3,65458.01,72,1.88,1,2,2,5,6.2,9.3,10,2,0,10,9,1,1,8,2,2
35613,48,0,3,4,0,37707.9,67,2.05,4,2,0,2,5.5,0.4,0,10,30,10,2,7,2,24,1,1
35614,55,0,2,0,20,141259.2,55,2.75,6,0,1,5,7.4,0.5,4,5,6,0,8,2,10,61,1,1
35615,49,2,2,4,32,148094.25,70,0.27,4,3,1,1,7.3,3.6,4,10,16,1,10,1,10,62,1,3
35616,52,0,0,0,35,84542.63,43,2.87,5,3,1,2,6.6,4.8,10,0,11,4,9,7,0,53,2,0
35617,45,2,0,4,1,144520.01,52,2.13,2,1,2,5,8.3,7.7,5,8,28,2,4,1,3,53,0,0
35618,61,0,2,0,3,179634.59,68,1.63,7,2,0,2,6.1,5.4,1,10,11,0,5,4,9,64,2,0
35619,22,2,3,1,36,125159.33,43,1.74,5,0,2,4,4.5,9.4,1,6,18,6,4,5,6,47,1,1
35620,47,2,0,0,8,193722.05,54,0.02,1,3,2,3,6.1,6.6,8,5,12,3,4,3,1,11,0,3
35621,39,2,1,2,27,67822.42,79,1.49,2,2,1,5,7.3,9.4,10,5,24,9,4,3,8,100,0,0
35622,34,0,0,3,10,67542.54,80,0.45,9,0,2,3,4.4,5.2,1,3,22,9,5,7,2,7,2,2
35623,27,2,1,0,19,138744.19,39,1.19,4,2,1,2,5.2,3.1,7,3,3,1,9,3,2,87,2,0
35624,24,0,2,0,12,137666.28,45,2.34,5,1,0,1,4.9,1.2,2,5,10,7,7,0,6,87,1,0
35625,21,2,1,0,1,118046.33,66,0.36,0,0,0,0,6.1,2.1,5,0,8,1,10,10,4,68,0,1
35626,59,2,2,3,12,53104.59,88,2.99,8,1,2,3,6.5,8.4,7,8,2,0,1,5,0,12,0,1
35627,44,0,3,2,2,190750.5,36,2.26,3,3,2,0,5.0,4.6,10,4,6,9,0,5,0,97,0,3
35628,24,1,2,2,0,128237.54,35,2.23,3,2,2,0,4.8,7.2,5,7,13,8,2,0,0,74,1,0
35629,40,0,2,3,40,166914.19,75,2.6,10,1,0,5,7.3,5.6,5,7,30,8,8,6,0,33,0,2
35630,28,1,0,2,18,158716.33,79,0.71,7,0,2,5,5.1,0.3,7,7,20,1,9,4,4,53,2,1
35631,25,0,1,3,22,25838.14,69,2.71,10,0,2,4,7.4,0.3,10,8,22,3,7,0,10,61,1,0
35632,25,2,3,5,0,164311.46,49,1.51,5,0,2,1,4.7,5.6,3,8,2,10,1,9,6,23,2,1
35633,54,0,0,0,29,66047.13,42,1.19,4,1,0,5,6.2,5.6,1,7,9,7,0,3,5,53,2,2
35634,22,1,2,1,30,183961.62,57,1.18,0,1,1,4,5.9,1.4,4,10,0,6,8,3,9,90,2,0
35635,24,2,0,4,0,195825.18,42,1.45,4,3,0,0,6.2,0.5,7,4,3,1,7,1,9,60,2,0
35636,39,0,2,5,5,127972.51,66,1.67,1,1,0,5,5.4,8.8,10,9,11,7,5,0,1,38,1,0
35637,53,0,1,4,10,98888.1,68,0.82,1,0,0,4,7.5,7.8,3,4,8,9,6,5,10,36,0,3
35638,19,2,2,5,4,199619.63,49,1.35,6,1,2,4,5.1,9.5,2,2,14,2,2,7,3,77,2,2
35639,41,1,2,0,19,34298.75,81,0.33,6,3,2,0,7.8,2.7,0,0,0,2,0,10,0,73,2,2
35640,19,0,0,3,24,109825.25,43,1.21,3,0,0,4,6.9,3.3,9,8,24,2,7,8,3,99,2,2
35641,65,1,2,1,23,58543.38,38,0.7,1,2,2,3,8.9,8.7,1,1,11,5,9,9,0,15,1,0
35642,29,0,1,0,35,196463.11,63,0.6,0,0,1,1,5.3,7.9,2,8,20,1,8,9,6,85,2,0
35643,64,0,3,0,25,171209.13,70,0.14,5,3,0,5,4.4,7.2,4,8,13,7,4,9,8,8,1,0
35644,59,0,1,0,15,166641.35,39,2.98,6,2,1,5,8.8,7.7,2,1,8,0,3,9,2,3,0,0
35645,43,1,2,4,21,174310.33,80,2.7,7,2,1,1,6.8,1.5,5,5,10,9,0,6,7,43,0,2
35646,55,2,1,0,9,188288.57,81,0.34,6,2,2,4,4.6,7.5,4,9,23,3,0,8,0,20,0,3
35647,62,0,2,5,11,189395.43,68,1.07,1,1,0,4,7.7,6.7,8,5,0,2,7,9,2,62,1,1
35648,23,2,2,4,28,95536.59,87,2.39,0,3,2,5,7.0,6.2,1,2,26,10,2,1,5,100,1,0
35649,40,0,1,2,29,75792.77,71,1.18,10,2,0,5,5.0,1.8,7,1,13,0,5,10,10,99,1,2
35650,19,0,0,0,11,143875.18,49,1.09,8,3,2,3,6.9,2.2,4,7,16,0,0,3,5,13,2,0
35651,43,1,3,5,24,101533.06,44,1.19,0,1,0,4,4.1,4.5,10,4,12,0,9,2,10,67,1,3
35652,31,2,3,1,13,60279.76,50,2.18,10,3,1,4,8.7,7.2,10,0,13,6,9,8,1,41,0,2
35653,35,2,2,4,23,150408.87,44,2.35,0,0,2,5,8.2,6.2,7,7,10,10,1,9,0,71,1,3
35654,55,1,0,3,39,129535.36,55,1.49,2,3,0,2,6.5,4.2,10,0,15,5,8,8,3,23,1,0
35655,49,2,0,2,3,63434.27,89,2.16,5,0,0,2,4.6,9.5,8,7,2,2,6,6,8,80,1,3
35656,31,0,3,0,40,172825.38,53,1.7,7,0,2,2,5.2,0.4,2,3,8,4,0,6,0,93,2,3
35657,47,0,2,4,14,115342.26,45,2.28,9,0,2,4,6.6,6.0,0,1,6,8,3,10,4,69,1,0
35658,30,2,1,3,35,168217.72,51,0.33,3,0,2,4,7.5,3.0,6,3,7,9,0,1,1,84,2,3
35659,57,2,2,5,10,40790.6,72,2.56,7,2,2,2,8.9,0.4,1,10,14,5,3,7,5,2,0,2
35660,48,2,3,0,4,173306.47,85,2.18,9,0,2,2,6.8,5.8,3,2,12,3,2,10,4,88,2,1
35661,54,1,1,5,6,163402.38,51,2.09,1,2,0,2,5.1,6.3,4,10,26,7,3,5,7,40,1,3
35662,62,2,2,4,12,157499.08,63,2.64,7,3,1,5,6.6,5.6,7,2,21,3,0,1,4,26,0,0
35663,55,2,0,0,26,85074.72,42,2.98,3,2,2,1,5.1,4.6,8,4,23,8,10,0,10,50,2,0
35664,39,0,2,4,17,126984.36,66,2.15,0,2,1,3,6.6,8.9,2,6,25,1,7,3,9,43,1,1
35665,45,1,1,1,28,81511.2,81,2.48,0,0,1,2,8.0,5.7,8,2,14,10,0,1,4,92,2,1
35666,36,2,1,1,38,93031.99,42,1.07,3,0,1,1,4.7,4.2,2,3,2,8,10,10,6,89,2,2
35667,60,2,2,5,38,85494.08,88,1.58,3,0,0,4,4.1,8.9,1,6,30,2,9,5,8,37,0,2
35668,33,1,3,2,39,66251.45,48,0.12,10,3,2,4,5.6,4.0,3,4,18,6,7,4,0,73,0,3
35669,22,0,1,1,14,105347.0,41,2.95,4,3,0,3,5.2,5.6,1,9,25,1,1,6,1,44,0,2
35670,61,1,3,1,1,50262.74,74,2.62,0,2,0,1,8.2,2.0,2,8,30,0,6,6,1,86,1,1
35671,19,0,2,0,16,68147.69,43,1.47,6,3,2,3,5.3,0.9,2,5,28,7,5,2,2,61,1,1
35672,27,2,3,3,9,165781.14,55,1.43,5,1,2,0,4.6,4.4,0,6,22,2,3,2,10,14,1,2
35673,64,2,0,5,39,104720.12,48,2.14,8,3,2,0,5.0,3.9,1,1,18,8,10,5,2,74,1,0
35674,36,1,2,4,9,24149.21,78,1.11,10,1,0,3,7.2,2.4,6,3,8,6,3,3,1,90,1,2
35675,37,2,2,4,2,54740.53,51,1.15,7,3,2,4,4.5,3.4,0,2,14,3,4,4,7,32,0,0
35676,46,1,1,2,24,115699.11,68,0.32,4,0,2,4,6.1,7.6,10,7,23,1,6,5,10,27,1,2
35677,42,1,2,1,29,181534.09,68,1.18,7,2,1,0,7.3,7.9,8,7,14,6,0,8,9,76,1,2
35678,34,1,0,2,9,163449.35,71,0.09,4,0,0,4,6.8,10.0,7,6,19,0,8,1,9,95,2,0
35679,30,2,0,0,11,163608.42,45,1.63,6,1,1,0,6.0,8.9,5,5,23,8,1,2,0,56,2,2
35680,62,0,2,2,19,30023.17,50,0.6,6,2,1,1,5.2,0.8,3,4,8,7,7,0,7,20,2,1
35681,33,2,3,3,24,45148.94,83,0.39,9,3,1,0,4.9,7.4,10,9,18,4,3,6,9,4,2,2
35682,52,0,1,1,15,106038.52,39,2.53,5,1,1,0,6.4,9.4,3,5,28,8,1,3,3,97,2,0
35683,53,0,3,4,39,69057.68,85,2.22,3,1,2,3,8.8,3.8,7,2,5,9,10,1,2,17,0,1
35684,56,0,0,4,11,44534.46,62,0.78,9,3,1,2,7.3,1.7,3,5,26,3,5,4,8,6,0,3
35685,20,2,2,4,39,144357.78,73,2.03,4,1,1,0,6.1,2.7,9,7,3,8,2,3,3,67,0,3
35686,26,0,2,2,10,39849.29,48,1.45,0,0,0,0,4.3,9.4,5,10,22,9,2,4,9,2,0,0
35687,57,2,3,4,35,133421.8,43,1.58,7,3,0,3,7.0,0.8,4,4,12,6,6,4,2,41,2,2
35688,63,2,0,5,29,112052.39,61,0.14,8,3,1,5,5.3,3.6,3,5,8,5,3,0,4,8,1,2
35689,46,1,1,1,19,128137.78,38,1.07,2,0,0,0,4.2,5.8,2,8,21,4,2,7,7,75,0,2
35690,22,2,2,0,0,58669.12,65,2.46,4,0,2,3,8.6,6.5,8,0,3,2,6,5,7,20,1,3
35691,20,2,3,2,8,147652.99,80,1.46,10,2,2,4,6.4,2.2,0,0,26,5,3,4,3,9,2,3
35692,27,2,0,2,11,51955.43,66,0.35,9,0,0,5,4.8,4.6,8,9,26,5,2,4,7,60,2,3
35693,48,2,2,1,24,80070.92,40,0.65,1,2,1,1,8.5,3.6,2,0,11,5,5,4,6,99,0,3
35694,28,0,3,3,2,110706.27,65,0.64,2,3,0,5,4.9,5.5,0,5,14,2,2,8,4,53,0,0
35695,34,0,3,5,18,106184.22,90,1.6,1,0,1,5,4.1,3.8,8,6,10,7,10,5,1,81,2,3
35696,57,2,0,3,11,59452.68,38,1.6,6,1,0,4,5.4,3.3,9,4,10,5,7,2,2,71,2,2
35697,58,2,3,0,18,137428.73,80,1.23,0,2,1,1,5.4,4.4,2,4,20,2,5,2,6,49,0,0
35698,25,1,2,1,21,90570.14,50,1.16,1,3,1,4,8.6,8.4,10,6,8,8,6,2,3,59,2,2
35699,19,0,3,0,2,187469.36,70,1.83,10,3,2,3,6.9,9.2,4,8,13,7,4,4,3,3,0,0
35700,21,2,3,3,18,101702.48,69,1.51,3,1,0,2,8.2,2.3,9,10,19,4,8,9,0,78,2,2
35701,33,1,1,4,33,172782.24,42,1.86,7,2,0,0,4.3,9.2,6,5,23,10,5,4,9,54,0,1
35702,58,1,1,2,19,166741.3,41,0.83,2,0,1,4,6.8,4.5,9,8,14,8,10,4,1,86,0,2
35703,58,2,0,4,28,135069.18,56,0.32,9,3,1,5,6.2,9.2,0,3,13,3,9,3,4,88,2,0
35704,38,1,2,3,24,141238.9,47,1.51,0,2,0,5,4.3,5.1,9,9,1,4,7,10,4,87,2,1
35705,22,1,3,0,34,54134.8,55,1.08,8,1,2,2,7.9,1.1,3,5,22,7,6,0,9,41,0,2
35706,52,1,1,3,11,58329.15,59,1.06,3,1,0,3,6.7,3.5,10,4,6,2,9,0,9,65,2,2
35707,31,0,3,4,2,58654.01,42,0.8,5,2,0,0,4.6,8.2,8,3,11,7,7,9,7,84,2,1
35708,32,1,3,5,40,103532.85,67,2.61,9,1,2,0,6.9,7.8,0,9,6,4,1,8,9,6,2,2
35709,23,1,3,1,29,55450.61,86,0.54,10,2,2,4,6.9,5.7,8,1,25,8,0,7,8,32,0,1
35710,33,2,0,1,4,109726.84,39,1.15,2,2,2,1,7.7,6.9,5,7,28,1,10,9,6,73,2,2
35711,40,2,1,5,40,173046.37,35,0.01,9,1,2,0,8.3,4.4,7,3,13,7,0,0,9,23,2,3
35712,48,0,3,0,1,181550.24,63,2.12,6,2,1,0,4.3,0.7,10,2,19,4,4,7,2,45,1,1
35713,59,2,1,0,29,70560.09,67,2.28,5,3,0,0,7.8,1.5,3,3,4,3,6,0,0,36,0,2
35714,63,0,3,5,9,93046.72,64,0.75,4,3,2,5,8.6,5.0,10,0,10,0,3,9,6,72,0,2
35715,29,1,3,2,29,128879.02,59,2.6,9,2,0,1,4.5,2.6,4,0,26,1,10,0,9,1,2,0
35716,58,1,2,4,32,180873.86,53,0.29,9,2,2,0,8.7,8.9,1,4,3,6,1,6,4,34,2,3
35717,36,1,2,0,36,113299.9,58,1.05,7,2,1,0,8.8,9.7,3,9,10,9,6,6,3,2,1,3
35718,29,2,1,0,7,128776.04,78,1.12,4,3,2,2,5.6,5.5,9,1,4,5,0,6,10,8,0,3
35719,62,0,3,4,4,50215.36,47,1.29,7,2,2,1,4.5,8.4,1,6,12,7,10,9,8,77,1,0
35720,30,2,1,2,31,194358.75,73,2.13,0,1,2,3,6.6,5.2,0,2,12,6,6,2,6,15,1,2
35721,19,2,3,2,25,84109.28,38,2.11,0,2,2,3,6.2,5.3,10,8,26,0,2,0,10,72,1,1
35722,37,0,1,3,8,58199.51,52,0.46,8,2,0,4,8.2,7.7,4,2,11,1,5,2,10,49,2,1
35723,48,0,1,4,16,36443.57,83,0.53,9,2,2,0,4.8,1.8,2,6,1,7,9,9,2,100,2,2
35724,26,0,0,1,27,49159.61,76,1.02,5,3,2,1,8.8,6.8,4,1,12,4,6,10,7,75,1,1
35725,38,1,0,1,39,51423.05,40,2.2,1,3,0,2,8.5,8.0,1,6,20,0,7,0,5,51,2,3
35726,25,2,1,1,9,163015.77,62,0.2,2,3,0,1,6.4,0.9,9,5,21,9,9,6,3,21,2,0
35727,56,2,2,4,25,143909.02,70,0.68,0,0,0,5,7.0,0.4,9,2,10,10,0,9,7,42,0,1
35728,54,1,2,4,22,170693.35,84,1.9,8,3,1,5,4.2,6.6,2,5,22,5,0,0,6,65,2,2
35729,46,0,3,2,13,63256.22,72,1.76,10,1,1,3,5.3,2.8,2,9,30,3,6,6,9,72,0,3
35730,36,2,0,3,2,122359.5,77,1.29,2,1,2,5,6.3,5.9,6,7,3,0,4,4,4,37,1,3
35731,52,1,1,3,29,142976.58,85,1.71,2,1,2,2,5.2,3.3,8,9,15,0,9,8,6,3,1,1
35732,62,2,2,2,39,85120.32,55,2.25,1,3,2,0,6.6,5.9,1,3,25,9,2,5,1,74,1,2
35733,55,2,3,4,21,148662.14,48,0.94,9,1,0,1,5.4,0.0,6,9,2,6,8,8,10,76,2,0
35734,43,2,3,4,2,95271.0,72,2.34,5,0,1,2,4.1,5.6,9,1,21,9,2,4,3,75,1,2
35735,28,0,1,4,18,51836.0,65,2.66,2,1,2,2,5.2,4.1,9,2,18,1,6,9,9,83,2,0
35736,53,0,3,1,33,136634.99,73,1.89,2,2,1,3,5.1,7.2,0,6,4,2,4,5,4,94,1,0
35737,52,2,0,2,12,58341.11,81,1.09,2,1,2,0,7.2,5.4,9,5,8,9,0,3,2,38,1,0
35738,21,0,0,4,2,143754.14,47,2.56,0,2,2,5,6.7,8.2,10,9,17,7,1,9,1,43,2,1
35739,20,1,2,2,7,128942.74,85,2.73,4,1,1,0,4.3,3.2,8,7,24,4,10,9,4,58,2,3
35740,62,1,1,3,35,57733.22,59,0.92,10,2,0,3,8.2,9.9,1,5,0,1,4,7,4,26,2,1
35741,64,2,0,1,6,82122.3,42,0.24,7,1,2,1,5.8,0.1,10,3,3,10,7,10,9,34,2,3
35742,29,1,2,5,6,148937.33,89,0.15,9,2,2,4,6.7,4.0,6,5,23,6,0,5,0,23,2,1
35743,49,0,3,5,3,149885.64,46,0.92,7,0,2,4,8.5,0.9,1,3,24,4,2,6,1,48,2,2
35744,64,0,1,3,3,32200.96,67,0.67,10,0,1,2,7.5,5.5,2,4,21,5,7,6,1,67,2,3
35745,43,1,1,2,40,192984.11,52,0.99,3,1,0,5,6.9,7.1,7,4,3,5,3,10,9,44,0,1
35746,60,2,3,3,17,189347.49,75,1.24,6,3,0,2,8.8,0.3,0,6,12,0,1,3,3,22,2,0
35747,60,1,0,0,35,110003.04,50,2.73,9,2,0,0,8.0,0.7,6,3,26,7,3,9,6,88,1,3
35748,30,0,3,5,3,103710.92,53,1.54,6,1,0,2,5.2,7.5,9,5,12,10,3,1,6,30,0,1
35749,61,2,3,2,22,106810.4,35,2.12,0,0,1,5,5.1,8.6,9,0,7,10,8,2,3,52,0,0
35750,55,0,2,2,30,101370.29,48,2.36,0,2,1,2,7.0,9.4,4,4,11,5,2,1,8,16,1,3
35751,46,2,1,2,31,22794.97,88,2.15,9,0,2,0,4.7,4.3,9,0,28,0,1,6,9,87,1,3
35752,36,2,3,4,27,33755.44,75,1.34,1,3,1,1,4.2,4.3,10,6,23,4,3,7,8,3,0,1
35753,52,2,2,1,31,87895.02,62,2.44,6,0,1,3,6.7,2.9,3,10,11,5,9,8,6,98,1,2
35754,65,0,3,5,36,64059.27,89,1.46,2,3,2,2,4.0,3.5,6,5,7,3,10,9,4,62,1,2
35755,58,2,1,1,3,141106.31,35,2.91,5,3,1,1,6.7,5.1,10,9,9,3,7,5,10,44,0,0
35756,44,2,3,4,15,127066.47,44,2.72,3,0,0,5,7.4,3.8,3,4,22,1,10,0,3,90,0,0
35757,63,1,1,3,8,36345.1,40,0.83,3,0,0,1,6.7,2.1,5,4,21,9,6,10,0,59,2,2
35758,48,1,1,5,21,88240.39,65,0.26,7,3,1,1,7.4,3.5,6,10,27,7,5,2,1,15,0,0
35759,20,0,2,4,25,186135.31,66,1.96,3,0,0,0,6.3,4.1,2,1,27,6,10,7,4,99,2,0
35760,52,2,3,5,1,99488.83,51,0.58,3,1,1,1,8.0,5.8,1,1,9,2,0,8,8,35,1,3
35761,41,1,3,0,40,115694.28,60,2.01,7,2,1,0,7.4,9.3,2,6,17,8,7,3,10,29,0,3
35762,24,0,3,2,10,160299.62,47,0.1,3,1,0,0,5.2,6.4,5,5,23,8,1,10,9,45,1,3
35763,52,2,0,4,14,172229.56,41,1.67,6,2,0,3,7.5,4.5,9,2,28,7,7,3,8,80,1,2
35764,38,0,1,1,36,40544.91,77,0.79,5,2,2,0,5.2,7.0,0,8,19,2,3,2,2,76,2,2
35765,18,2,0,3,27,127561.12,72,2.17,6,0,2,0,7.0,2.4,0,5,14,2,3,7,5,64,1,3
35766,61,1,1,5,19,73904.08,87,0.53,7,1,1,1,6.7,8.2,7,4,29,9,2,8,10,97,0,1
35767,23,2,0,5,2,132728.02,70,1.14,10,2,2,4,7.0,6.0,3,4,1,3,0,10,9,45,0,3
35768,56,1,3,1,4,40857.68,80,2.01,4,0,1,3,4.5,8.6,2,4,0,2,3,7,10,86,1,3
35769,51,2,2,5,24,171546.39,45,0.99,0,0,0,1,7.4,3.0,5,9,24,10,6,8,7,68,1,1
35770,35,2,1,4,36,93695.85,83,0.99,2,0,1,1,7.5,3.0,0,5,18,9,9,4,4,68,2,3
35771,42,1,1,4,3,137006.67,51,1.3,8,3,1,5,6.7,9.0,0,8,18,8,8,8,7,97,1,0
35772,32,1,0,4,11,193506.35,36,0.17,5,0,1,3,8.1,0.7,6,1,13,3,5,8,2,85,0,0
35773,64,1,0,4,27,150823.02,35,0.8,10,0,1,0,5.4,1.1,6,1,7,0,2,6,7,71,1,0
35774,49,0,0,0,4,95192.44,79,1.89,7,2,1,2,8.2,3.6,0,8,1,0,0,2,1,42,2,2
35775,59,1,2,4,38,49601.23,87,2.51,9,1,0,2,7.1,0.8,2,0,0,5,6,9,1,6,0,0
35776,35,2,1,5,21,127882.43,63,1.99,7,1,2,2,7.5,7.3,0,0,4,3,4,8,1,86,1,0
35777,48,0,2,0,14,86680.71,62,1.48,8,3,1,0,7.0,2.0,10,8,0,6,2,5,6,19,2,2
35778,46,0,2,5,19,63615.37,38,1.82,10,1,0,4,5.1,6.5,1,7,8,10,0,8,3,21,0,3
35779,32,0,0,5,9,94456.15,38,0.49,1,3,2,2,8.6,1.5,0,10,3,7,1,8,9,48,0,1
35780,40,0,3,1,35,181504.7,43,0.46,6,3,0,2,7.3,2.5,6,0,9,4,1,6,2,92,1,3
35781,55,1,0,2,21,181442.74,58,1.71,4,0,1,0,6.3,7.7,1,0,30,8,10,5,5,4,2,2
35782,58,2,1,1,6,72947.06,36,0.72,7,2,1,4,8.4,7.5,10,4,0,8,2,9,2,42,0,2
