ID,Age,Gender,Marital_Status,Job_Role,Experience_Years,Monthly_Salary_INR,Working_Hours_per_Week,Commute_Time_Hours,Stress_Level,Health_Issues,Company_Size,Department,Sleep_Hours,Physical_Activity_Hours_per_Week,Manager_Support_Level,Work_Pressure_Level,Annual_Leaves_Taken,Work_Life_Balance,Family_Support_Level,Job_Satisfaction,Performance_Rating,Team_Size,Burnout_Symptoms,Location
13276,23,1,3,3,34,168622.12,43,1.06,2,3,2,3,4.0,7.4,1,10,16,0,2,0,2,76,0,2
47904,62,0,0,3,25,72708.33,63,1.3,2,3,2,2,5.7,3.3,3,6,17,0,5,6,3,35,1,1
17214,18,0,0,4,8,188464.68,42,0.77,2,1,0,0,6.6,9.2,4,10,18,10,3,9,2,78,2,3
39580,32,0,3,0,24,180077.92,80,2.99,2,0,1,2,5.1,5.2,7,6,30,7,7,3,0,23,2,1
33494,20,0,0,2,35,149639.73,44,1.01,2,1,1,1,4.5,10.0,10,9,19,7,3,3,8,35,0,2
41664,42,1,1,0,6,98883.3,55,1.05,2,2,0,4,4.6,8.2,5,9,7,1,1,6,5,86,0,0
33963,60,0,3,4,37,67855.77,56,2.54,2,0,1,4,7.8,2.0,9,7,27,8,3,0,2,2,2,0
22134,39,0,1,1,13,198848.84,85,1.82,2,2,2,3,8.3,9.0,1,7,7,9,8,7,8,18,0,2
2854,21,0,3,4,15,37360.21,77,2.36,2,0,0,0,6.7,5.2,10,6,23,1,3,1,1,24,2,2
17897,65,1,3,2,10,111860.0,68,2.7,2,2,0,3,4.1,9.0,0,1,13,3,3,8,4,79,0,3
46858,58,0,0,3,1,123541.03,59,2.05,2,1,1,3,7.2,0.8,3,1,24,2,7,10,3,32,0,1
44844,36,1,1,4,22,43486.21,76,0.75,2,0,1,2,4.5,2.9,10,2,25,1,3,9,10,89,1,1
48850,47,2,3,5,22,67376.41,70,1.85,2,1,0,5,8.2,1.1,3,6,17,2,1,1,4,87,0,0
20351,25,0,2,0,22,63544.18,36,1.59,2,3,0,4,6.9,6.5,6,3,22,9,6,7,7,47,2,0
16711,32,1,2,4,21,122749.85,59,0.62,2,0,1,2,4.3,7.8,6,6,15,3,6,5,8,11,2,0
48058,52,1,2,0,25,88025.16,66,0.69,2,3,0,0,4.4,3.9,8,7,30,4,4,9,5,38,0,3
8640,63,2,2,3,2,183948.93,39,1.72,2,2,1,4,5.0,7.8,7,5,3,2,0,0,2,95,2,0
31056,56,2,0,2,31,123109.79,85,2.85,2,0,1,3,8.7,2.0,7,1,3,9,6,5,4,4,0,3
32466,41,1,2,5,6,41456.84,36,2.98,2,3,1,0,6.7,1.8,2,6,3,5,3,2,6,27,2,0
48877,37,1,0,0,34,140153.17,62,2.05,2,3,1,4,5.7,3.1,3,5,3,6,6,10,8,24,0,3
48244,59,1,0,1,1,65483.93,38,0.05,2,1,2,1,5.4,4.8,8,5,16,4,9,3,6,23,2,0
3981,38,0,0,0,1,172537.86,78,1.97,2,3,0,4,8.3,9.7,3,10,3,4,9,0,0,93,1,0
15924,18,2,3,5,27,93510.35,77,2.78,2,2,1,3,4.8,3.1,3,3,1,0,6,3,6,37,0,0
48005,30,1,2,5,19,21091.92,48,0.09,2,0,1,2,8.2,4.7,6,0,6,9,4,0,2,60,2,0
28755,27,1,1,4,33,189718.99,48,2.88,2,3,1,2,6.1,2.7,7,2,1,10,6,2,0,49,2,1
15906,35,1,0,4,6,47783.72,47,2.0,2,3,0,5,4.4,6.2,6,2,3,4,8,10,9,43,1,3
10067,38,0,1,1,2,77149.56,47,0.05,2,2,0,3,5.0,0.0,9,9,11,8,10,4,10,5,2,3
15380,65,0,2,2,35,123622.18,49,2.04,2,3,1,5,8.7,0.2,6,9,14,3,2,4,1,73,2,2
624,57,1,0,1,0,52963.46,86,2.95,2,3,0,4,6.9,8.7,4,4,27,10,3,2,6,40,0,0
9637,49,2,3,4,22,99874.18,84,0.08,2,3,0,0,6.8,6.7,10,0,4,6,9,0,7,66,2,1
7853,58,1,3,5,10,51558.07,60,2.23,2,1,1,1,8.5,5.3,10,0,15,1,7,1,1,5,2,3
44582,58,1,2,0,16,24949.5,87,1.04,2,3,1,1,5.7,3.3,1,2,15,8,4,3,2,28,2,1
42334,27,1,3,0,22,92496.82,78,2.32,2,3,1,2,4.7,0.3,2,2,19,4,6,4,7,62,2,2
15918,58,0,3,2,4,181834.17,84,2.29,2,2,2,1,5.4,5.9,3,4,4,5,5,3,6,37,0,1
28331,43,1,2,0,5,194248.98,59,0.32,2,2,0,4,8.1,7.8,3,1,10,10,9,0,3,48,2,1
37913,65,2,3,2,6,188934.62,53,0.41,2,1,0,5,5.3,3.5,9,3,30,3,6,8,8,65,2,1
6108,41,1,2,2,29,22728.34,72,2.6,2,3,2,3,4.1,6.0,1,2,18,10,2,9,3,80,0,0
19815,64,2,0,4,4,107472.89,46,1.65,2,0,0,3,5.8,0.2,6,4,5,7,5,8,2,37,1,2
11010,30,0,3,5,38,48002.63,71,1.03,2,3,2,5,4.6,0.4,5,1,19,8,0,0,1,28,0,1
39191,32,1,3,3,31,33158.11,40,2.62,2,3,0,4,5.6,4.7,10,4,19,0,2,8,9,93,2,0
41928,26,0,0,5,1,114966.43,74,2.78,2,2,1,2,6.5,6.8,7,1,9,2,3,0,8,87,1,0
37476,23,1,0,5,14,160258.74,60,3.0,2,0,2,3,6.2,7.5,9,0,15,3,4,2,3,38,1,2
45588,24,2,2,3,9,188812.21,38,0.01,2,0,1,1,6.0,8.0,2,1,21,10,0,6,0,98,0,2
25634,33,2,2,4,30,78280.94,84,2.24,2,2,2,0,4.5,7.5,7,8,19,0,7,6,2,63,0,1
16306,50,1,1,2,27,60668.29,77,2.37,2,3,2,0,8.6,9.9,4,9,22,9,9,5,8,33,2,1
41193,59,0,2,4,9,107485.26,64,0.02,2,3,1,0,4.4,8.3,1,6,5,8,4,2,4,56,2,3
680,28,2,1,1,29,143172.75,40,2.43,2,3,0,5,6.1,2.7,4,10,28,0,0,2,5,55,0,0
24062,31,0,0,3,32,57110.32,49,1.6,2,2,2,3,8.4,6.3,6,5,24,5,1,2,0,33,0,1
7837,31,2,0,5,24,20032.38,72,1.09,2,1,1,2,8.3,4.7,5,1,23,1,1,2,1,68,0,0
32944,36,1,0,0,2,72389.55,78,1.94,2,0,0,3,8.6,8.8,5,4,2,9,10,8,4,87,1,0
6945,34,0,3,5,15,50904.07,45,1.35,2,3,2,2,4.9,2.1,0,5,13,4,10,7,4,76,2,3
22838,60,2,3,1,35,187907.54,50,0.63,2,1,1,5,7.0,4.4,6,10,3,7,9,4,6,48,1,3
25529,60,2,0,3,27,122436.6,35,1.24,2,2,0,5,5.1,8.2,1,0,9,5,7,5,10,1,0,2
24035,41,0,1,5,11,166154.59,54,0.54,2,2,0,2,4.6,9.3,0,8,12,10,0,4,7,45,1,1
10650,50,1,0,3,20,132088.88,82,1.97,2,1,2,1,8.0,1.1,8,3,21,5,1,2,9,82,0,2
2730,33,2,1,1,8,108994.83,86,0.08,2,3,1,4,6.6,0.7,1,5,12,10,10,2,8,18,2,0
28998,24,1,2,1,10,72507.98,83,2.9,2,1,0,3,7.3,7.6,9,0,23,8,8,4,4,88,2,0
37814,22,0,0,3,40,136539.02,56,2.36,2,3,2,5,7.8,1.5,4,10,1,1,5,4,2,40,1,3
13979,43,1,3,2,21,165733.45,65,1.69,2,0,2,0,5.3,9.2,8,2,3,9,1,2,9,86,1,3
31497,59,0,3,0,26,140548.78,72,1.94,2,1,2,0,7.0,9.5,6,6,2,10,2,3,0,93,2,0
31161,29,0,2,3,10,187181.92,71,0.72,2,0,2,2,8.4,7.8,5,7,17,3,5,2,0,12,1,2
25464,24,0,3,3,1,33490.65,65,0.45,2,2,1,1,8.9,0.9,1,3,18,7,4,6,10,14,2,1
19105,24,0,2,4,32,153483.51,50,2.6,2,2,0,4,6.6,2.6,3,5,8,2,5,4,6,31,0,3
42732,65,0,0,3,32,25729.92,81,1.67,2,0,2,0,7.1,5.7,3,10,20,8,7,6,5,69,2,2
32454,42,2,0,0,29,196707.75,86,2.22,2,3,2,1,8.9,9.3,3,7,28,8,8,8,8,44,1,0
15689,50,0,3,2,24,138199.29,89,2.51,2,0,2,4,5.6,0.3,10,0,8,9,9,8,3,32,2,3
15747,28,2,2,3,13,48565.7,45,2.04,2,0,1,3,6.1,9.9,3,5,19,10,7,8,2,25,0,0
47451,46,1,2,2,40,58746.69,88,2.52,2,1,2,5,6.9,9.3,10,2,7,1,3,2,8,55,2,3
48637,62,2,0,3,39,151084.58,85,1.88,2,1,0,0,6.1,6.1,0,1,16,7,6,10,8,4,1,2
6551,23,2,3,4,9,97830.34,89,0.81,2,2,1,4,7.4,7.7,9,3,17,5,10,3,5,16,0,0
9826,22,1,2,0,21,52502.56,83,1.88,2,3,0,2,5.9,3.9,10,0,15,5,5,3,1,91,0,2
22727,55,1,1,0,38,80935.39,40,0.18,2,0,2,1,4.8,7.7,2,7,16,4,4,10,7,69,0,3
42604,41,1,2,2,15,94558.19,57,1.09,2,0,2,3,7.5,0.3,10,10,2,3,1,1,3,87,1,1
34296,28,2,3,4,4,106366.91,43,1.96,2,1,2,2,5.6,3.2,8,3,13,9,0,10,4,61,1,0
11810,32,1,3,2,28,109506.3,67,0.4,2,0,2,4,5.2,1.5,6,5,4,5,7,5,2,81,1,2
19380,65,1,3,1,2,55626.12,39,0.94,2,3,2,3,7.1,2.0,7,2,17,5,10,9,6,75,2,3
41817,19,0,0,0,36,121552.11,69,2.01,2,2,0,5,4.3,9.9,10,10,8,10,9,0,5,62,2,2
36297,48,2,3,5,1,62926.49,64,0.31,2,0,0,2,6.8,1.7,8,3,5,6,0,1,8,15,2,2
47835,60,2,1,5,34,120540.44,85,2.34,2,2,0,0,8.5,9.0,6,3,13,6,2,7,0,98,0,3
25619,46,2,1,4,23,79621.1,62,0.79,2,3,0,1,5.9,3.5,10,3,30,9,2,3,0,50,0,3
19750,65,1,3,4,9,109282.56,88,1.21,2,1,1,1,5.2,4.0,10,1,24,5,5,6,6,33,1,2
39815,28,0,1,5,15,21949.92,61,1.06,2,2,1,3,8.9,2.0,8,10,22,6,0,5,10,16,1,2
20932,36,1,0,3,11,37412.98,84,0.84,2,1,2,3,7.1,9.8,9,5,21,0,1,3,7,69,0,2
22921,42,0,1,0,8,128280.47,69,0.31,2,0,0,1,6.8,9.6,1,4,0,5,5,2,8,52,1,0
12755,61,0,1,4,25,85586.24,56,1.91,2,3,0,3,5.7,6.1,1,1,6,3,2,7,8,91,1,0
38020,39,1,3,4,6,47374.86,42,2.81,2,3,2,0,4.7,8.8,3,0,22,10,10,8,1,40,2,3
36064,20,2,1,3,4,198669.8,38,0.49,2,1,2,0,5.3,6.5,4,0,28,0,7,10,2,35,2,2
29139,37,0,3,4,27,22968.2,50,2.08,2,0,1,1,6.3,1.6,5,6,27,5,7,1,5,5,1,2
7202,40,2,0,5,8,96251.31,73,0.83,2,3,0,0,7.1,0.3,2,1,4,5,8,1,9,48,2,2
11191,62,2,3,1,37,76946.47,52,2.47,2,3,0,2,7.7,4.9,7,7,7,8,2,10,6,13,1,3
20439,60,1,1,3,32,75525.09,76,2.24,2,3,0,1,4.1,1.9,1,2,22,9,5,1,4,31,2,3
1830,25,0,0,0,15,136672.63,54,0.32,2,2,2,3,6.1,2.6,4,6,27,2,7,5,1,53,0,0
3576,48,0,0,2,38,89623.0,50,2.27,2,1,1,1,4.7,6.8,8,7,4,6,6,8,1,42,1,0
48399,54,0,0,3,11,176532.0,52,0.22,2,0,1,5,8.6,1.9,5,10,19,2,3,7,2,38,1,2
4097,36,0,3,1,31,50726.78,83,2.67,2,0,2,0,8.5,9.8,8,1,16,0,5,6,0,21,0,2
37412,43,0,1,3,9,59182.09,45,2.63,2,2,0,2,4.3,6.7,3,6,4,8,10,2,8,15,0,3
716,44,2,1,2,35,158544.25,58,2.2,2,1,0,4,8.2,0.0,8,6,27,5,8,5,0,22,2,3
40641,39,2,0,1,39,31013.28,76,2.48,2,1,2,4,6.7,6.1,7,8,13,8,1,6,7,23,0,2
38040,41,2,1,3,39,192533.32,86,2.99,2,2,0,4,8.6,9.0,4,10,14,9,3,9,8,3,0,3
47906,21,1,1,1,36,101870.72,75,1.19,2,0,0,2,4.6,8.2,2,4,21,9,4,0,6,56,2,1
12650,41,2,3,2,19,156581.81,50,0.86,2,0,0,0,7.7,5.9,3,6,11,4,6,7,2,57,0,2
26805,26,2,3,0,34,68689.14,65,1.03,2,3,2,0,7.3,4.6,8,6,28,5,0,4,5,56,0,1
13503,19,2,3,4,34,59340.64,51,0.16,2,3,2,2,8.8,7.7,0,7,12,0,4,5,0,51,1,1
21168,55,1,3,3,10,34430.3,85,0.73,2,3,1,5,5.5,4.3,5,1,3,9,4,8,8,91,0,3
46940,59,2,0,4,13,29873.65,37,2.53,2,0,2,1,7.3,4.8,5,2,26,3,6,0,3,60,0,2
16437,47,0,0,2,18,33149.32,38,2.27,2,1,1,4,8.1,1.4,5,10,12,4,7,9,4,18,1,3
5007,53,0,0,0,13,65009.43,52,1.44,2,0,1,1,8.1,0.4,6,9,18,2,7,7,8,72,1,2
28221,50,0,0,1,13,122295.59,65,2.67,2,1,0,3,7.3,3.5,10,7,5,5,1,9,9,97,1,0
29064,50,1,1,5,25,76042.27,80,2.11,2,0,0,0,6.4,7.7,4,1,1,7,5,7,6,52,0,1
31570,64,1,1,3,38,28446.84,55,2.05,2,3,2,3,7.4,5.5,3,0,26,8,3,5,4,85,1,1
29061,21,2,0,5,1,85457.11,45,0.96,2,3,2,5,7.5,3.5,6,1,30,0,4,4,2,50,1,0
10601,18,0,0,1,0,85162.86,61,0.53,2,1,0,4,6.7,7.1,5,7,0,4,7,9,2,36,1,3
28906,24,1,1,0,27,50295.58,63,0.07,2,2,1,3,7.3,0.0,9,0,25,5,6,8,5,52,2,0
2190,32,0,1,1,33,117657.96,81,1.99,2,1,0,2,7.2,8.2,5,8,13,10,9,5,8,77,0,1
1198,26,1,1,2,35,167539.0,81,2.71,2,2,2,3,5.3,7.1,8,1,23,0,5,7,5,71,0,0
21869,28,2,0,2,25,52033.68,55,0.55,2,2,0,2,7.1,9.2,6,4,30,4,4,10,9,52,1,1
9002,60,2,1,4,32,129678.94,70,2.86,2,2,2,3,5.5,1.2,2,9,1,3,3,8,7,36,2,3
27551,61,1,0,0,13,73354.65,87,2.43,2,1,1,5,8.2,6.6,1,4,28,0,4,0,1,39,2,3
14598,29,2,2,2,35,118556.08,65,2.3,2,3,0,5,6.3,0.7,2,7,3,8,4,8,5,14,0,2
26354,44,1,1,0,25,136995.45,57,0.89,2,3,1,4,7.0,6.1,5,7,13,10,5,7,1,61,0,3
40209,62,2,2,3,15,197706.6,85,1.34,2,1,0,2,6.2,7.4,3,8,24,7,0,6,6,49,0,2
28469,29,0,3,5,9,163410.58,83,1.24,2,0,1,2,8.4,0.3,0,8,1,4,1,5,6,67,2,3
41771,64,2,1,2,18,33463.46,48,0.65,2,0,0,4,5.8,5.5,7,4,5,7,5,2,3,64,1,1
4110,55,2,3,0,32,193966.75,83,1.74,2,2,2,5,6.6,6.2,1,8,8,7,9,7,3,26,0,3
45877,20,0,0,1,4,140074.01,84,1.01,2,1,2,3,5.9,7.8,1,1,28,10,6,1,0,69,2,1
41761,65,0,3,0,35,192562.88,75,1.55,2,1,0,0,5.5,9.3,3,8,24,4,2,0,3,53,1,2
5642,64,0,2,5,15,75918.73,50,1.07,2,2,2,0,6.8,0.9,4,6,9,3,4,9,10,71,1,1
46941,62,0,2,3,29,183807.81,74,2.57,2,1,0,4,8.4,2.6,4,1,10,10,1,8,2,61,1,2
34189,64,0,0,5,10,109170.7,76,1.45,2,3,1,4,7.3,8.7,7,10,23,3,7,5,0,85,1,1
776,18,2,2,0,29,104847.51,55,2.62,2,1,1,0,6.5,6.8,6,8,22,7,9,3,4,31,1,0
46981,37,1,2,4,17,22582.0,89,1.0,2,0,2,4,6.1,8.5,4,1,16,2,10,10,9,5,1,0
26198,50,1,1,5,23,127910.63,76,2.08,2,0,0,4,6.0,2.6,1,7,9,7,5,5,1,70,1,3
9303,24,0,2,2,11,182307.52,41,1.63,2,3,1,3,8.4,2.1,7,9,7,6,7,9,7,43,1,2
33195,47,2,3,1,29,150375.82,85,0.76,2,3,0,1,8.8,5.6,8,8,1,9,10,4,6,74,0,1
36068,32,2,0,4,19,55758.16,73,0.02,2,2,0,2,8.5,9.7,9,1,10,7,1,4,1,48,1,0
12959,60,1,1,1,27,199793.95,86,2.43,2,0,0,1,4.8,9.7,10,8,20,10,0,3,10,44,0,0
30278,28,1,1,0,7,152122.85,69,1.77,2,2,1,3,4.4,8.2,0,7,26,6,4,1,8,97,0,2
6181,26,2,3,4,38,185458.74,85,0.93,2,2,1,1,5.7,3.3,5,8,27,8,8,6,9,76,1,3
30027,58,2,0,1,25,131676.88,82,0.42,2,1,0,4,7.3,5.0,5,10,10,0,4,8,9,85,0,3
25190,23,2,2,5,1,28053.64,84,1.42,2,0,1,2,6.5,7.4,7,10,1,4,2,3,6,49,2,2
49646,44,0,2,0,18,25727.09,46,2.36,2,1,1,0,4.6,3.3,4,0,1,3,3,3,6,63,2,2
20201,51,0,1,2,20,179168.05,88,2.69,2,1,2,2,7.2,2.0,6,10,22,4,9,8,4,10,1,1
37227,44,0,1,1,18,111259.67,78,0.43,2,0,1,0,8.2,4.0,3,3,28,7,3,3,8,46,1,0
4824,50,0,2,2,33,100584.46,52,0.47,2,3,1,2,8.0,0.9,6,6,23,6,1,7,2,68,2,0
45862,29,2,0,4,19,197486.8,68,1.17,2,2,2,2,4.5,9.9,3,2,24,5,5,7,8,30,2,0
44729,57,1,1,3,40,81042.98,54,2.57,2,3,1,5,5.2,0.5,0,1,9,6,10,4,1,17,1,2
14612,28,0,1,2,11,199666.57,80,2.06,2,0,1,0,5.8,6.1,8,0,30,2,7,2,1,48,2,3
30561,20,1,3,3,20,81148.82,82,0.69,2,1,2,1,6.3,8.1,0,7,14,3,7,10,8,5,0,1
5118,55,2,0,5,12,83289.0,64,0.06,2,1,1,1,7.0,3.6,10,0,15,9,6,0,0,41,2,0
12195,48,2,0,0,16,24540.05,49,2.46,2,1,1,1,4.8,1.3,5,2,2,5,4,10,1,93,2,1
44921,23,0,0,5,37,189450.61,76,2.16,2,3,0,0,6.8,3.2,0,4,23,4,5,0,4,15,2,2
11268,59,2,0,3,35,23215.81,67,2.21,2,3,2,3,6.3,8.8,8,2,28,6,3,10,6,41,1,3
2551,60,0,1,0,38,76798.4,46,0.21,2,1,2,3,8.2,4.9,3,7,30,4,2,4,0,57,0,0
5169,19,1,2,1,35,131934.21,83,1.69,2,0,0,5,4.0,2.2,9,5,12,2,9,7,7,57,1,2
27270,20,1,2,3,22,197577.03,83,2.35,2,1,1,3,4.9,4.3,8,9,13,7,10,0,6,34,0,0
24587,55,2,2,2,3,112889.74,85,1.28,2,0,0,2,7.3,3.3,8,8,12,7,10,7,0,95,1,0
23019,25,1,0,0,39,68310.43,62,0.07,2,2,2,3,5.5,9.2,3,1,21,6,6,10,1,73,1,2
23457,26,0,3,2,11,114254.69,72,0.74,2,0,2,0,7.7,8.9,4,1,23,3,4,9,2,47,2,3
29499,52,2,1,4,25,55011.74,62,2.24,2,2,0,5,4.3,6.6,3,5,20,7,2,3,5,79,2,0
49542,59,1,2,5,17,97387.17,70,0.55,2,3,0,2,6.7,9.3,1,1,4,1,8,9,10,8,0,0
37186,53,0,0,1,22,83712.48,72,2.32,2,2,2,4,8.5,3.6,2,1,9,2,3,1,10,94,1,0
38113,62,0,1,4,4,128428.3,44,2.18,2,3,1,2,6.8,9.8,1,5,16,1,0,7,2,90,0,1
2324,35,1,2,5,36,91064.21,76,0.66,2,1,1,3,5.3,4.4,5,1,9,1,7,10,6,88,2,1
31115,48,1,2,5,0,47031.6,53,0.52,2,0,2,1,4.9,6.6,2,2,27,1,1,0,5,46,1,1
33046,37,2,2,5,0,62566.91,65,2.66,2,0,0,2,4.5,8.3,6,9,16,1,5,6,8,69,0,0
2677,41,0,2,5,34,87249.77,40,0.42,2,3,1,5,5.6,1.4,3,0,22,4,8,1,4,17,1,1
40735,37,0,2,1,34,55196.63,48,1.75,2,1,1,2,4.8,5.7,3,10,5,3,7,5,8,97,2,0
6778,32,2,3,5,37,69829.23,89,1.14,2,3,1,0,8.2,7.9,6,8,15,10,10,0,4,54,1,2
3315,21,0,0,1,11,39817.73,41,2.99,2,2,1,2,4.8,0.2,5,8,23,1,3,3,5,52,1,2
39367,52,2,2,3,28,24774.76,43,1.83,2,2,0,5,8.9,1.2,0,2,29,1,6,9,7,47,1,3
48744,19,1,3,3,28,162211.32,66,1.16,2,0,0,4,6.5,4.5,6,0,16,4,6,9,5,90,1,3
13575,38,1,2,3,21,160089.7,81,2.28,2,0,0,2,4.8,8.2,0,5,22,5,0,0,8,62,1,1
41307,25,2,0,0,10,50215.43,64,1.67,2,1,1,4,4.7,0.3,4,8,15,3,2,3,3,64,1,1
9251,35,2,3,5,22,58896.21,55,0.49,2,1,1,1,4.2,8.5,0,0,7,6,0,4,4,12,0,2
15711,62,0,1,2,4,140814.99,84,2.8,2,0,2,5,5.5,9.2,7,1,20,6,4,6,4,73,1,3
36031,25,0,0,3,9,198247.04,79,0.85,2,2,1,2,6.4,8.3,1,8,9,6,1,0,10,89,0,2
43220,46,2,3,3,28,175940.6,82,2.54,2,2,0,0,7.9,7.3,7,3,7,4,2,9,6,61,1,1
1699,40,0,0,0,36,41141.87,78,0.41,2,0,0,5,6.4,1.7,9,4,0,9,9,4,10,89,2,0
38046,51,0,3,4,27,175615.56,69,1.77,2,0,1,2,7.8,1.4,8,2,15,10,2,0,6,41,2,2
11989,48,2,0,3,29,96513.37,88,2.88,2,1,2,1,8.9,4.5,8,6,10,7,9,0,8,34,2,1
39370,25,2,0,5,7,49135.76,35,1.4,2,0,0,0,6.3,8.3,1,10,25,1,10,0,4,35,2,3
180,56,0,1,0,35,31206.51,48,1.19,2,2,0,1,8.1,9.3,3,0,17,4,2,6,10,64,1,3
39827,18,2,1,0,2,52103.98,40,0.53,2,1,2,1,6.9,7.0,10,3,2,7,0,1,10,7,0,2
19448,20,1,2,3,36,100694.98,57,2.92,2,1,2,1,5.9,9.4,9,8,0,8,1,8,10,69,0,1
23338,25,1,3,4,15,29777.43,37,0.2,2,0,1,4,7.9,1.3,8,1,30,7,6,6,2,62,2,0
22055,19,2,1,2,37,73248.94,65,2.31,2,0,1,5,7.1,8.9,8,8,4,9,9,1,3,51,0,1
20267,20,2,0,5,15,83558.21,44,1.5,2,0,2,5,4.1,0.9,3,9,12,7,2,0,0,14,1,3
33013,56,2,3,0,25,24768.68,88,2.19,2,2,1,4,5.9,4.3,4,5,12,4,2,7,7,15,0,3
1314,65,2,2,0,15,167145.32,68,0.71,2,1,2,2,7.0,6.0,3,10,22,5,0,1,6,76,0,2
34731,54,0,2,5,14,92139.35,50,0.8,2,1,1,5,4.4,1.7,0,8,27,8,8,8,9,73,1,2
37960,52,0,1,1,7,37612.52,79,1.61,2,1,0,2,5.4,4.8,6,6,18,7,5,5,3,88,1,1
20937,18,0,1,3,14,145997.75,46,2.52,2,1,1,4,6.8,6.5,0,3,4,2,1,7,0,68,1,0
30649,23,0,2,2,20,49579.23,70,0.03,2,1,1,1,8.8,0.7,1,5,5,7,0,9,4,63,1,0
8688,53,1,1,3,11,149675.34,42,0.47,2,2,1,1,7.7,8.8,7,6,17,3,3,8,4,13,1,3
20828,28,0,1,1,26,143501.12,56,1.76,2,0,2,0,8.6,5.4,10,9,3,2,0,5,0,60,0,2
46867,38,1,1,1,26,103958.09,43,2.32,2,2,2,5,7.7,5.0,3,9,20,0,1,10,3,95,0,1
19244,20,2,3,0,25,131026.71,59,1.0,2,1,0,5,7.0,0.9,3,5,3,10,4,4,4,88,0,1
49605,39,1,1,2,1,193619.43,56,2.04,2,2,2,5,8.7,4.7,1,8,1,3,1,8,7,94,0,0
32541,42,1,1,3,33,25576.36,72,0.95,2,2,1,1,5.8,4.5,8,1,21,2,8,9,8,44,2,1
43979,38,2,3,3,4,88266.0,46,1.93,2,0,2,2,7.1,2.5,0,3,25,9,9,5,9,60,1,0
43846,18,1,1,5,40,142837.05,41,2.29,2,1,0,4,4.2,6.9,9,0,12,8,5,7,5,90,2,2
17972,45,2,0,0,27,137287.87,66,1.22,2,2,2,0,5.2,2.1,7,1,28,7,5,1,3,65,2,0
34052,55,0,2,4,2,122200.87,71,1.24,2,2,2,0,8.5,5.4,7,3,20,2,10,10,4,66,0,1
25298,60,1,3,0,25,133579.22,83,1.11,2,0,1,4,7.1,5.7,1,8,14,10,9,10,3,14,1,1
16707,21,1,3,3,4,131878.84,36,1.76,2,2,2,1,7.3,5.8,2,6,15,4,3,9,5,34,1,0
32320,50,2,3,2,0,146976.04,68,2.19,2,3,0,3,4.3,9.6,8,7,27,4,5,7,9,12,2,3
15936,51,1,2,5,38,194581.71,66,0.89,2,2,0,1,7.9,6.7,2,6,23,3,1,5,10,89,0,0
37980,52,0,2,0,19,191889.45,46,1.56,2,2,2,3,4.6,2.1,4,4,15,6,8,6,3,33,1,2
7689,57,0,3,1,6,106208.21,46,2.87,2,3,1,3,4.9,8.3,4,3,24,3,3,7,0,36,1,0
26027,18,0,3,3,40,86122.33,46,1.06,2,2,0,3,7.5,7.2,5,6,16,10,6,2,6,11,2,1
28997,20,0,1,2,30,57420.88,89,1.48,2,0,2,3,8.9,3.6,3,5,28,1,4,6,6,94,1,3
21417,26,1,1,3,37,178243.79,84,0.68,2,3,2,0,4.4,8.7,0,8,3,10,8,3,10,36,2,3
46168,35,0,0,2,24,86185.98,49,1.13,2,0,1,5,5.8,9.9,4,3,26,7,8,2,4,26,2,2
21770,63,0,2,3,19,120057.29,48,1.47,2,1,1,1,7.5,5.2,0,9,14,1,4,0,9,67,2,1
28679,55,2,3,1,19,96576.48,64,2.33,2,0,0,2,5.8,4.8,1,10,1,1,7,9,4,77,1,3
11161,48,1,0,0,25,86357.49,52,2.17,2,1,1,4,4.8,1.7,3,3,22,1,0,10,9,22,2,0
22677,28,2,1,3,0,31824.02,87,1.85,2,0,0,3,6.4,1.0,10,5,17,10,6,10,10,33,1,0
29216,18,2,1,3,25,57928.8,56,2.56,2,0,0,3,6.4,9.1,1,9,11,1,4,7,9,22,1,1
39030,51,0,3,5,4,22978.74,84,0.53,2,3,1,2,6.4,6.6,5,2,24,9,8,4,0,69,2,1
22410,25,0,3,1,15,125865.68,47,0.81,2,3,0,5,4.3,1.9,2,3,24,10,6,10,4,79,1,0
3591,47,2,0,4,5,49576.0,51,2.86,2,0,1,1,7.3,1.0,8,5,22,6,6,4,5,91,0,3
26773,31,2,0,1,31,84002.41,80,0.37,2,3,1,4,5.6,1.2,7,5,15,7,5,6,10,4,0,3
44322,56,1,3,1,11,96301.82,70,0.15,2,0,1,1,7.3,0.0,7,9,1,4,9,9,5,61,1,3
40216,23,1,2,4,23,131571.3,77,0.62,2,1,2,4,6.1,1.6,5,2,30,7,2,7,8,14,2,2
15248,65,0,2,0,21,95890.75,64,1.03,2,0,0,5,7.9,3.3,4,7,20,9,3,4,8,23,2,1
24764,61,0,2,3,27,109867.12,53,2.95,2,2,2,2,8.7,9.0,7,5,13,2,9,8,5,43,2,1
32805,21,2,1,0,9,198303.65,73,1.69,2,0,1,4,7.4,4.8,4,5,28,3,4,8,1,93,2,1
44182,61,0,0,3,16,152693.6,66,2.05,2,2,1,0,8.6,2.3,9,3,7,0,5,7,10,16,0,1
37405,40,0,1,3,31,46380.6,54,0.78,2,2,1,1,6.8,9.1,5,2,15,8,4,6,9,42,2,0
34803,25,0,2,3,18,171142.42,58,1.51,2,0,2,4,4.0,1.8,1,2,18,3,0,8,5,34,1,0
